,filename,beginposition,relativeorbitnumber,cloudcoverpercentage,orbitdirection,tileid,tileid_acquisitiondate,month,day_of_year,year
f6241d92-0be5-4206-a545-844cffddee49,S2A_MSIL2A_20220310T112121_N0400_R037_T30UXC_20220310T150305.SAFE,2022-03-10 11:21:21.024,37,19.627015,DESCENDING,T30UXC,T30UXC_20220310T112121,03,069,2022
c6517e50-1bcd-4532-a147-9500a9f898da,S2A_MSIL2A_20220307T110921_N0400_R137_T30UXC_20220307T144539.SAFE,2022-03-07 11:09:21.024,137,76.634741,DESCENDING,T30UXC,T30UXC_20220307T110921,03,066,2022
58307a20-7b4f-4a09-afd3-d67065203cd1,S2B_MSIL2A_20220305T112109_N0400_R037_T30UXC_20220305T133907.SAFE,2022-03-05 11:21:09.024,37,98.067623,DESCENDING,T30UXC,T30UXC_20220305T112109,03,064,2022
3b0cad3e-fc1e-4b03-a748-21e3ecebffc3,S2B_MSIL2A_20220302T110859_N0400_R137_T30UXC_20220302T151131.SAFE,2022-03-02 11:08:59.024,137,99.999994,DESCENDING,T30UXC,T30UXC_20220302T110859,03,061,2022
991ef9af-f807-4cd6-a985-49f748349dac,S2A_MSIL2A_20220228T112121_N0400_R037_T30UXC_20220228T151105.SAFE,2022-02-28 11:21:21.024,37,99.707669,DESCENDING,T30UXC,T30UXC_20220228T112121,02,059,2022
cba881f2-b8cc-4d02-bcd5-340506b0b9e6,S2A_MSIL2A_20220225T111051_N0400_R137_T30UXC_20220225T145335.SAFE,2022-02-25 11:10:51.024,137,14.730118,DESCENDING,T30UXC,T30UXC_20220225T111051,02,056,2022
2d28e768-13e5-462d-8658-d54736d1e781,S2B_MSIL2A_20220223T112109_N0400_R037_T30UXC_20220223T130405.SAFE,2022-02-23 11:21:09.024,37,81.391966,DESCENDING,T30UXC,T30UXC_20220223T112109,02,054,2022
10d144cd-8e3d-4c4b-9e65-322aeabed922,S2B_MSIL2A_20220220T110959_N0400_R137_T30UXC_20220220T130239.SAFE,2022-02-20 11:09:59.024,137,99.995792,DESCENDING,T30UXC,T30UXC_20220220T110959,02,051,2022
acb17449-e117-4166-ad31-c9b8d406dd76,S2A_MSIL2A_20220218T112121_N0400_R037_T30UXC_20220218T144331.SAFE,2022-02-18 11:21:21.024,37,99.225992,DESCENDING,T30UXC,T30UXC_20220218T112121,02,049,2022
7768712c-3b79-4314-b9e9-a3c2043bcff6,S2A_MSIL2A_20220215T111141_N0400_R137_T30UXC_20220215T145309.SAFE,2022-02-15 11:11:41.025,137,99.99999999999999,DESCENDING,T30UXC,T30UXC_20220215T111141,02,046,2022
56265225-8021-4257-995f-bcf10f163a98,S2B_MSIL2A_20220213T112109_N0400_R037_T30UXC_20220213T131500.SAFE,2022-02-13 11:21:09.024,37,100.0,DESCENDING,T30UXC,T30UXC_20220213T112109,02,044,2022
ab92fb0a-b388-45e1-8c56-df8872e07074,S2B_MSIL2A_20220210T111109_N0400_R137_T30UXC_20220210T130730.SAFE,2022-02-10 11:11:09.024,137,92.045271,DESCENDING,T30UXC,T30UXC_20220210T111109,02,041,2022
b17126ae-cbeb-444b-ab43-0d03dbae38c1,S2A_MSIL2A_20220208T112231_N0400_R037_T30UXC_20220208T144738.SAFE,2022-02-08 11:22:31.024,37,91.191345,DESCENDING,T30UXC,T30UXC_20220208T112231,02,039,2022
70dbe724-cba6-477b-965d-525e263ac576,S2A_MSIL2A_20220205T111241_N0400_R137_T30UXC_20220205T143058.SAFE,2022-02-05 11:12:41.024,137,41.69763600000001,DESCENDING,T30UXC,T30UXC_20220205T111241,02,036,2022
45a05193-921f-41e3-90ae-e901b23d26f6,S2B_MSIL2A_20220203T112159_N0400_R037_T30UXC_20220203T131740.SAFE,2022-02-03 11:21:59.024,37,98.377401,DESCENDING,T30UXC,T30UXC_20220203T112159,02,034,2022
825818d9-5e47-46b7-8e83-57c3134b6474,S2B_MSIL2A_20220131T111209_N0400_R137_T30UXC_20220131T130504.SAFE,2022-01-31 11:12:09.024,137,9.588531,DESCENDING,T30UXC,T30UXC_20220131T111209,01,031,2022
655a15f0-b71e-43ba-ac45-ed1b9fe3fa2e,S2A_MSIL2A_20220129T112321_N0400_R037_T30UXC_20220129T151825.SAFE,2022-01-29 11:23:21.024,37,89.912045,DESCENDING,T30UXC,T30UXC_20220129T112321,01,029,2022
4fd498a1-6c06-457d-bdae-48f8b7bc27f5,S2A_MSIL2A_20220126T111331_N0400_R137_T30UXC_20220128T125544.SAFE,2022-01-26 11:13:31.024,137,64.136475,DESCENDING,T30UXC,T30UXC_20220126T111331,01,026,2022
3f18062d-2e1a-4dff-8d3f-21ca43d24f12,S2B_MSIL2A_20220124T112249_N0301_R037_T30UXC_20220124T130231.SAFE,2022-01-24 11:22:49.024,37,99.991087,DESCENDING,T30UXC,T30UXC_20220124T112249,01,024,2022
0d8c9457-4129-44b6-b66a-78ae63421074,S2B_MSIL2A_20220121T111249_N0301_R137_T30UXC_20220121T124710.SAFE,2022-01-21 11:12:49.024,137,99.954856,DESCENDING,T30UXC,T30UXC_20220121T111249,01,021,2022
a5ad15ee-bfad-40fe-ba4a-be18eefd49cf,S2A_MSIL2A_20220119T112411_N0301_R037_T30UXC_20220119T142227.SAFE,2022-01-19 11:24:11.024,37,43.115333,DESCENDING,T30UXC,T30UXC_20220119T112411,01,019,2022
4b610e8a-46e7-435d-aa3f-ebf9ba311005,S2A_MSIL2A_20220116T111411_N0301_R137_T30UXC_20220116T140625.SAFE,2022-01-16 11:14:11.024,137,51.619688,DESCENDING,T30UXC,T30UXC_20220116T111411,01,016,2022
0951e58b-6ecc-4a50-9445-d88da6d383d5,S2B_MSIL2A_20220114T112329_N0301_R037_T30UXC_20220114T131543.SAFE,2022-01-14 11:23:29.024,37,4.017498,DESCENDING,T30UXC,T30UXC_20220114T112329,01,014,2022
56063a62-d3d1-484f-8603-afce46270cd9,S2B_MSIL2A_20220111T111329_N0301_R137_T30UXC_20220111T130637.SAFE,2022-01-11 11:13:29.024,137,79.346427,DESCENDING,T30UXC,T30UXC_20220111T111329,01,011,2022
d26e8400-b232-4b80-b9a6-921be62b9183,S2A_MSIL2A_20220109T112441_N0301_R037_T30UXC_20220109T142053.SAFE,2022-01-09 11:24:41.024,37,5.573235,DESCENDING,T30UXC,T30UXC_20220109T112441,01,009,2022
cfd32205-cc14-489e-b6c0-e5fff6d1f87d,S2A_MSIL2A_20220106T111441_N0301_R137_T30UXC_20220106T140817.SAFE,2022-01-06 11:14:41.024,137,99.99364399999999,DESCENDING,T30UXC,T30UXC_20220106T111441,01,006,2022
b6eb1189-5ff1-4322-8cf5-f2dc704dd0f6,S2B_MSIL2A_20220104T112349_N0301_R037_T30UXC_20220104T131456.SAFE,2022-01-04 11:23:49.024,37,71.803057,DESCENDING,T30UXC,T30UXC_20220104T112349,01,004,2022
1ef40771-4e42-4755-b434-48d1fb3a2b31,S2B_MSIL2A_20220101T111349_N0301_R137_T30UXC_20220101T121600.SAFE,2022-01-01 11:13:49.024,137,70.210145,DESCENDING,T30UXC,T30UXC_20220101T111349,01,001,2022
4ce07896-c0f7-4d53-b3c3-59c5596b772f,S2A_MSIL2A_20211230T112501_N0301_R037_T30UXC_20211230T142011.SAFE,2021-12-30 11:25:01.024,37,96.952034,DESCENDING,T30UXC,T30UXC_20211230T112501,12,364,2021
a0dd255b-a9de-48ff-bed7-cc143edaa32b,S2A_MSIL2A_20211227T111501_N0301_R137_T30UXC_20211227T140529.SAFE,2021-12-27 11:15:01.024,137,99.931938,DESCENDING,T30UXC,T30UXC_20211227T111501,12,361,2021
e00abfc4-98b5-4550-9866-250898f1c564,S2B_MSIL2A_20211225T112359_N0301_R037_T30UXC_20211225T131221.SAFE,2021-12-25 11:23:59.024,37,91.631193,DESCENDING,T30UXC,T30UXC_20211225T112359,12,359,2021
2e5b1464-1eb7-4816-a1c2-880170b77124,S2B_MSIL2A_20211222T111359_N0301_R137_T30UXC_20211222T130925.SAFE,2021-12-22 11:13:59.024,137,99.988485,DESCENDING,T30UXC,T30UXC_20211222T111359,12,356,2021
ef5f596d-ce7d-4f97-8528-e5bee11da527,S2A_MSIL2A_20211220T112501_N0301_R037_T30UXC_20211220T142010.SAFE,2021-12-20 11:25:01.024,37,99.248361,DESCENDING,T30UXC,T30UXC_20211220T112501,12,354,2021
f47abb52-1bbe-4b01-b899-af967a4b74f5,S2A_MSIL2A_20211217T111451_N0301_R137_T30UXC_20211217T140701.SAFE,2021-12-17 11:14:51.024,137,69.502615,DESCENDING,T30UXC,T30UXC_20211217T111451,12,351,2021
2403b781-3cf5-476a-ad1e-195c9a00b29a,S2B_MSIL2A_20211215T112359_N0301_R037_T30UXC_20211215T131231.SAFE,2021-12-15 11:23:59.024,37,98.839352,DESCENDING,T30UXC,T30UXC_20211215T112359,12,349,2021
99042958-a71f-4438-9d06-46eb33bee498,S2B_MSIL2A_20211212T111349_N0301_R137_T30UXC_20211212T130830.SAFE,2021-12-12 11:13:49.024,137,70.576687,DESCENDING,T30UXC,T30UXC_20211212T111349,12,346,2021
4fc3b019-e1d0-456c-a25e-2e228283fb04,S2A_MSIL2A_20211210T112451_N0301_R037_T30UXC_20211210T142440.SAFE,2021-12-10 11:24:51.024,37,8.9607,DESCENDING,T30UXC,T30UXC_20211210T112451,12,344,2021
16d03b6b-29fc-4e93-b2a3-b022a2407540,S2A_MSIL2A_20211207T111441_N0301_R137_T30UXC_20211207T140932.SAFE,2021-12-07 11:14:41.024,137,99.999154,DESCENDING,T30UXC,T30UXC_20211207T111441,12,341,2021
e415c881-e941-4771-9b8b-1249f97bb21f,S2B_MSIL2A_20211205T112339_N0301_R037_T30UXC_20211205T131430.SAFE,2021-12-05 11:23:39.024,37,95.251211,DESCENDING,T30UXC,T30UXC_20211205T112339,12,339,2021
c5c8a118-b555-424c-b06d-7878d4a64f66,S2B_MSIL2A_20211202T111329_N0301_R137_T30UXC_20211202T125422.SAFE,2021-12-02 11:13:29.024,137,0.8100849999999999,DESCENDING,T30UXC,T30UXC_20211202T111329,12,336,2021
f518789e-7c7b-46d5-808e-7a9a730375e3,S2A_MSIL2A_20211130T112431_N0301_R037_T30UXC_20211130T142403.SAFE,2021-11-30 11:24:31.024,37,99.455796,DESCENDING,T30UXC,T30UXC_20211130T112431,11,334,2021
908fc148-738c-451d-b22b-1a7cd0725fb1,S2A_MSIL2A_20211127T111411_N0301_R137_T30UXC_20211127T140625.SAFE,2021-11-27 11:14:11.024,137,82.99478799999999,DESCENDING,T30UXC,T30UXC_20211127T111411,11,331,2021
359c07df-e9ac-4e63-b9b8-b65c9e58472d,S2B_MSIL2A_20211125T112319_N0301_R037_T30UXC_20211125T125416.SAFE,2021-11-25 11:23:19.024,37,0.101699,DESCENDING,T30UXC,T30UXC_20211125T112319,11,329,2021
4a2be472-f150-46f1-812c-d957bf3df782,S2B_MSIL2A_20211122T111259_N0301_R137_T30UXC_20211122T131130.SAFE,2021-11-22 11:12:59.025,137,0.315675,DESCENDING,T30UXC,T30UXC_20211122T111259,11,326,2021
717be0f5-4c78-4690-bcbc-a60f50631f57,S2A_MSIL2A_20211120T112351_N0301_R037_T30UXC_20211120T142007.SAFE,2021-11-20 11:23:51.024,37,99.851936,DESCENDING,T30UXC,T30UXC_20211120T112351,11,324,2021
63ac3ed8-4abf-4f3a-bc4c-e1cba60c75ad,S2A_MSIL2A_20211117T111341_N0301_R137_T30UXC_20211117T140910.SAFE,2021-11-17 11:13:41.024,137,12.013217,DESCENDING,T30UXC,T30UXC_20211117T111341,11,321,2021
6d4d678e-78f4-4fac-a84a-26f6dac3127f,S2B_MSIL2A_20211115T112239_N0301_R037_T30UXC_20211115T131513.SAFE,2021-11-15 11:22:39.024,37,53.178719,DESCENDING,T30UXC,T30UXC_20211115T112239,11,319,2021
70b0d992-fa17-43ac-bf7c-272f50a4550c,S2B_MSIL2A_20211112T111219_N0301_R137_T30UXC_20211112T130449.SAFE,2021-11-12 11:12:19.025,137,40.514791,DESCENDING,T30UXC,T30UXC_20211112T111219,11,316,2021
1cb13e62-ee40-45ae-ab33-598c9371fb32,S2A_MSIL2A_20211110T112311_N0301_R037_T30UXC_20211110T142043.SAFE,2021-11-10 11:23:11.024,37,99.999899,DESCENDING,T30UXC,T30UXC_20211110T112311,11,314,2021
25cdf135-ee47-4a10-8ec9-417540b5b276,S2B_MSIL2A_20211105T112149_N0301_R037_T30UXC_20211108T171604.SAFE,2021-11-05 11:21:49.024,37,89.755399,DESCENDING,T30UXC,T30UXC_20211105T112149,11,309,2021
76b4bc17-fbc2-4aa8-9ca3-4b0a42fb00a2,S2A_MSIL2A_20211107T111251_N0301_R137_T30UXC_20211107T140936.SAFE,2021-11-07 11:12:51.024,137,97.313646,DESCENDING,T30UXC,T30UXC_20211107T111251,11,311,2021
20892861-e331-41e3-8263-bf07baee8ebb,S2B_MSIL2A_20211102T111129_N0301_R137_T30UXC_20211102T142944.SAFE,2021-11-02 11:11:29.024,137,4.951263,DESCENDING,T30UXC,T30UXC_20211102T111129,11,306,2021
b0373936-2a52-46fd-8e0f-bfa9627e08ef,S2A_MSIL2A_20211031T112221_N0301_R037_T30UXC_20211031T142402.SAFE,2021-10-31 11:22:21.024,37,16.925279,DESCENDING,T30UXC,T30UXC_20211031T112221,10,304,2021
9b2b7921-75a6-479e-bdf1-0ee186af0456,S2A_MSIL2A_20211028T111201_N0301_R137_T30UXC_20211028T141123.SAFE,2021-10-28 11:12:01.024,137,81.049915,DESCENDING,T30UXC,T30UXC_20211028T111201,10,301,2021
6cc12a19-fb7e-4e44-a74b-baf053c15d75,S2B_MSIL2A_20211026T112119_N0301_R037_T30UXC_20211026T131724.SAFE,2021-10-26 11:21:19.025,37,100.0,DESCENDING,T30UXC,T30UXC_20211026T112119,10,299,2021
9b91ad0d-ffe6-4c12-89b3-e288666ee490,S2B_MSIL2A_20211023T111049_N0301_R137_T30UXC_20211023T130622.SAFE,2021-10-23 11:10:49.024,137,99.905853,DESCENDING,T30UXC,T30UXC_20211023T111049,10,296,2021
989a3d4a-9bf2-4806-9df0-af5ce56abd2e,S2A_MSIL2A_20211021T112121_N0301_R037_T30UXC_20211021T143151.SAFE,2021-10-21 11:21:21.024,37,0.177445,DESCENDING,T30UXC,T30UXC_20211021T112121,10,294,2021
90292adb-5714-4af9-8f49-c28db2140455,S2A_MSIL2A_20211018T111051_N0301_R137_T30UXC_20211018T141605.SAFE,2021-10-18 11:10:51.024,137,96.9806,DESCENDING,T30UXC,T30UXC_20211018T111051,10,291,2021
f433a1cf-ce82-4e0d-bb69-4dca36990641,S2B_MSIL2A_20211016T112119_N0301_R037_T30UXC_20211016T130346.SAFE,2021-10-16 11:21:19.024,37,25.363471,DESCENDING,T30UXC,T30UXC_20211016T112119,10,289,2021
8de251c1-dd36-4341-ac10-dd565feb53cb,S2B_MSIL2A_20211013T110919_N0301_R137_T30UXC_20211013T125854.SAFE,2021-10-13 11:09:19.024,137,65.904613,DESCENDING,T30UXC,T30UXC_20211013T110919,10,286,2021
1710a2e9-8a47-4fed-9ca4-017f42811995,S2A_MSIL2A_20211011T112121_N0301_R037_T30UXC_20211011T142808.SAFE,2021-10-11 11:21:21.024,37,93.298517,DESCENDING,T30UXC,T30UXC_20211011T112121,10,284,2021
537ab11e-c1db-4967-8276-5f39f83a286c,S2A_MSIL2A_20211008T110951_N0301_R137_T30UXC_20211008T141856.SAFE,2021-10-08 11:09:51.024,137,99.621494,DESCENDING,T30UXC,T30UXC_20211008T110951,10,281,2021
96b47d78-e15b-496f-9dd7-17990ed8ce19,S2B_MSIL2A_20211006T112119_N0301_R037_T30UXC_20211006T132214.SAFE,2021-10-06 11:21:19.024,37,7.776668999999999,DESCENDING,T30UXC,T30UXC_20211006T112119,10,279,2021
db9d566c-8a4e-4bd4-b7bb-f5f6949ac300,S2B_MSIL2A_20211003T110809_N0301_R137_T30UXC_20211003T142740.SAFE,2021-10-03 11:08:09.024,137,12.563281,DESCENDING,T30UXC,T30UXC_20211003T110809,10,276,2021
5a4eadca-87f4-4f78-8b18-50f0787d2b1f,S2A_MSIL2A_20211001T112121_N0301_R037_T30UXC_20211001T142311.SAFE,2021-10-01 11:21:21.024,37,71.872807,DESCENDING,T30UXC,T30UXC_20211001T112121,10,274,2021
7a888b77-6aae-42fb-a31b-2ae5846424d9,S2A_MSIL2A_20210928T110841_N0301_R137_T30UXC_20210928T141544.SAFE,2021-09-28 11:08:41.024,137,55.148551,DESCENDING,T30UXC,T30UXC_20210928T110841,09,271,2021
96ed8228-d7ac-4f01-8a22-963c4ae8469b,S2B_MSIL2A_20210926T112109_N0301_R037_T30UXC_20210926T124625.SAFE,2021-09-26 11:21:09.024,37,22.833852,DESCENDING,T30UXC,T30UXC_20210926T112109,09,269,2021
f91f61d8-7736-4140-97a6-b75434ddbd2b,S2B_MSIL2A_20210923T110659_N0301_R137_T30UXC_20210923T125657.SAFE,2021-09-23 11:06:59.024,137,87.34251999999998,DESCENDING,T30UXC,T30UXC_20210923T110659,09,266,2021
5316fcb5-9543-47d4-a3ad-6f7d72702ef2,S2A_MSIL2A_20210921T112121_N0301_R037_T30UXC_20210921T142324.SAFE,2021-09-21 11:21:21.024,37,99.999963,DESCENDING,T30UXC,T30UXC_20210921T112121,09,264,2021
c879d69b-5cea-472a-85af-b29d06ef4f75,S2A_MSIL2A_20210918T110721_N0301_R137_T30UXC_20210918T141355.SAFE,2021-09-18 11:07:21.024,137,18.638417,DESCENDING,T30UXC,T30UXC_20210918T110721,09,261,2021
8a191e9d-abfd-478f-8e95-35a378324e6e,S2B_MSIL2A_20210916T112109_N0301_R037_T30UXC_20210916T161236.SAFE,2021-09-16 11:21:09.024,37,31.129692000000002,DESCENDING,T30UXC,T30UXC_20210916T112109,09,259,2021
99388fe1-20a4-4523-ba10-22404575d658,S2B_MSIL2A_20210913T110629_N0301_R137_T30UXC_20210913T125642.SAFE,2021-09-13 11:06:29.024,137,96.749184,DESCENDING,T30UXC,T30UXC_20210913T110629,09,256,2021
13a1fb67-3277-4979-a77d-4b3e12600ef6,S2A_MSIL2A_20210911T112111_N0301_R037_T30UXC_20210911T143314.SAFE,2021-09-11 11:21:11.024,37,70.641612,DESCENDING,T30UXC,T30UXC_20210911T112111,09,254,2021
e282812b-0aa8-4389-a557-cf78d582f6c0,S2A_MSIL2A_20210908T110621_N0301_R137_T30UXC_20210908T141731.SAFE,2021-09-08 11:06:21.024,137,14.990109,DESCENDING,T30UXC,T30UXC_20210908T110621,09,251,2021
d8db03e5-4e6d-4b7f-8ae1-a6e1d6ed3f2b,S2B_MSIL2A_20210906T112109_N0301_R037_T30UXC_20210906T125847.SAFE,2021-09-06 11:21:09.024,37,59.614205,DESCENDING,T30UXC,T30UXC_20210906T112109,09,249,2021
40a6188a-fe16-4542-80a0-bf977d62709c,S2B_MSIL2A_20210903T110619_N0301_R137_T30UXC_20210903T141514.SAFE,2021-09-03 11:06:19.025,137,70.978138,DESCENDING,T30UXC,T30UXC_20210903T110619,09,246,2021
fd372249-5b30-41cd-969f-a02592c115bb,S2A_MSIL2A_20210901T112121_N0301_R037_T30UXC_20210901T143358.SAFE,2021-09-01 11:21:21.024,37,99.984105,DESCENDING,T30UXC,T30UXC_20210901T112121,09,244,2021
c8d4e127-254d-405d-8c8a-cb03f588d15d,S2A_MSIL2A_20210829T110621_N0301_R137_T30UXC_20210829T141653.SAFE,2021-08-29 11:06:21.024,137,95.163853,DESCENDING,T30UXC,T30UXC_20210829T110621,08,241,2021
d957c82f-e25b-4e79-a008-cdd6ca15f94e,S2B_MSIL2A_20210827T112109_N0301_R037_T30UXC_20210827T130312.SAFE,2021-08-27 11:21:09.024,37,99.948631,DESCENDING,T30UXC,T30UXC_20210827T112109,08,239,2021
b8f0fe41-f877-4d40-85c4-d445ca2fc38a,S2B_MSIL2A_20210824T110619_N0301_R137_T30UXC_20210824T125802.SAFE,2021-08-24 11:06:19.024,137,34.917758,DESCENDING,T30UXC,T30UXC_20210824T110619,08,236,2021
9597f051-987b-4416-aaf0-5bfe99a5bf15,S2A_MSIL2A_20210819T110621_N0301_R137_T30UXC_20210824T112618.SAFE,2021-08-19 11:06:21.024,137,72.462835,DESCENDING,T30UXC,T30UXC_20210819T110621,08,231,2021
da043903-3a56-429b-8f5d-dbdf4eda8d46,S2A_MSIL2A_20210822T112121_N0301_R037_T30UXC_20210822T143404.SAFE,2021-08-22 11:21:21.024,37,88.273201,DESCENDING,T30UXC,T30UXC_20210822T112121,08,234,2021
01b2f04f-882f-4898-bb85-a05f3a482298,S2B_MSIL2A_20210817T112119_N0301_R037_T30UXC_20210817T130929.SAFE,2021-08-17 11:21:19.025,37,98.657343,DESCENDING,T30UXC,T30UXC_20210817T112119,08,229,2021
5a807f52-9a72-4042-91ae-e8e27166fb52,S2B_MSIL2A_20210814T110619_N0301_R137_T30UXC_20210814T125819.SAFE,2021-08-14 11:06:19.024,137,87.18147299999998,DESCENDING,T30UXC,T30UXC_20210814T110619,08,226,2021
1a21f895-af68-45bf-a8b1-076170a7bd53,S2A_MSIL2A_20210812T112121_N0301_R037_T30UXC_20210812T143918.SAFE,2021-08-12 11:21:21.024,37,93.641458,DESCENDING,T30UXC,T30UXC_20210812T112121,08,224,2021
3cc72f01-3efd-4eef-b84c-00002e9730fe,S2A_MSIL2A_20210809T110621_N0301_R137_T30UXC_20210809T143014.SAFE,2021-08-09 11:06:21.024,137,35.99635,DESCENDING,T30UXC,T30UXC_20210809T110621,08,221,2021
c27ae4c1-3ef6-48d8-bd1c-f4632d4c0833,S2B_MSIL2A_20210807T112119_N0301_R037_T30UXC_20210807T130641.SAFE,2021-08-07 11:21:19.024,37,58.167458999999994,DESCENDING,T30UXC,T30UXC_20210807T112119,08,219,2021
d47db850-932c-4592-aa68-8f24e7b6a546,S2B_MSIL2A_20210804T110619_N0301_R137_T30UXC_20210804T142017.SAFE,2021-08-04 11:06:19.024,137,26.02373,DESCENDING,T30UXC,T30UXC_20210804T110619,08,216,2021
9731badb-26b5-4c40-80ff-7779abe3873f,S2A_MSIL2A_20210802T112121_N0301_R037_T30UXC_20210802T143326.SAFE,2021-08-02 11:21:21.024,37,77.67805,DESCENDING,T30UXC,T30UXC_20210802T112121,08,214,2021
b71c56de-a231-4ecf-9656-634555b2d09f,S2A_MSIL2A_20210730T110621_N0301_R137_T30UXC_20210730T141801.SAFE,2021-07-30 11:06:21.024,137,74.524931,DESCENDING,T30UXC,T30UXC_20210730T110621,07,211,2021
177dec09-0993-4fbd-96d8-9f944073f7b3,S2B_MSIL2A_20210728T112119_N0301_R037_T30UXC_20210728T143728.SAFE,2021-07-28 11:21:19.024,37,67.24711,DESCENDING,T30UXC,T30UXC_20210728T112119,07,209,2021
76f3f717-fd29-49e5-a0fe-baa2062c2e5f,S2B_MSIL2A_20210725T110619_N0301_R137_T30UXC_20210725T130152.SAFE,2021-07-25 11:06:19.024,137,96.528524,DESCENDING,T30UXC,T30UXC_20210725T110619,07,206,2021
f7e6fea1-ef17-4d77-9779-5b507c443dc7,S2A_MSIL2A_20210723T112121_N0301_R037_T30UXC_20210723T143619.SAFE,2021-07-23 11:21:21.024,37,33.05446,DESCENDING,T30UXC,T30UXC_20210723T112121,07,204,2021
56d1ee4f-51b4-4edb-a31a-c32bd96802c9,S2A_MSIL2A_20210720T110621_N0301_R137_T30UXC_20210720T142526.SAFE,2021-07-20 11:06:21.024,137,5.911289000000001,DESCENDING,T30UXC,T30UXC_20210720T110621,07,201,2021
3781cba6-9f2f-4d13-8f3e-95832d73b4ae,S2B_MSIL2A_20210718T112119_N0301_R037_T30UXC_20210718T130153.SAFE,2021-07-18 11:21:19.024,37,1.819348,DESCENDING,T30UXC,T30UXC_20210718T112119,07,199,2021
593a0376-4b8c-4480-9414-d7ab33d08436,S2B_MSIL2A_20210715T110619_N0301_R137_T30UXC_20210715T131006.SAFE,2021-07-15 11:06:19.025,137,96.921942,DESCENDING,T30UXC,T30UXC_20210715T110619,07,196,2021
0216d93d-c6bb-40e7-880c-52b9c4bc7794,S2A_MSIL2A_20210713T112121_N0301_R037_T30UXC_20210713T142903.SAFE,2021-07-13 11:21:21.024,37,88.031232,DESCENDING,T30UXC,T30UXC_20210713T112121,07,194,2021
d56d09ad-8b87-4912-87e9-e7fcfc7d3687,S2A_MSIL2A_20210710T110621_N0301_R137_T30UXC_20210710T142336.SAFE,2021-07-10 11:06:21.024,137,91.09384999999999,DESCENDING,T30UXC,T30UXC_20210710T110621,07,191,2021
268b57a9-e353-4ebf-8db6-6b595e156d34,S2B_MSIL2A_20210708T112119_N0301_R037_T30UXC_20210708T133354.SAFE,2021-07-08 11:21:19.024,37,80.237835,DESCENDING,T30UXC,T30UXC_20210708T112119,07,189,2021
50babee2-16be-4c87-af1f-704c363b66f3,S2B_MSIL2A_20210705T110619_N0301_R137_T30UXC_20210705T141249.SAFE,2021-07-05 11:06:19.024,137,53.986162,DESCENDING,T30UXC,T30UXC_20210705T110619,07,186,2021
4166d8e8-1b6a-4fdb-8e53-dede92d2b225,S2A_MSIL2A_20210703T112121_N0301_R037_T30UXC_20210703T142749.SAFE,2021-07-03 11:21:21.024,37,84.772898,DESCENDING,T30UXC,T30UXC_20210703T112121,07,184,2021
8188af36-c6b0-4c72-8789-fee7250b583b,S2A_MSIL2A_20210630T110621_N0301_R137_T30UXC_20210630T155843.SAFE,2021-06-30 11:06:21.024,137,96.337988,DESCENDING,T30UXC,T30UXC_20210630T110621,06,181,2021
091f143c-0260-43a1-b5b5-2c15c727b2cf,S2B_MSIL2A_20210628T112119_N0300_R037_T30UXC_20210628T142456.SAFE,2021-06-28 11:21:19.024,37,98.743287,DESCENDING,T30UXC,T30UXC_20210628T112119,06,179,2021
0bf8c8e5-f99e-4f7c-a730-3649f6751c39,S2B_MSIL2A_20210625T110619_N0300_R137_T30UXC_20210625T133233.SAFE,2021-06-25 11:06:19.025,137,87.683229,DESCENDING,T30UXC,T30UXC_20210625T110619,06,176,2021
396aeecd-1709-4fa8-8340-cce5ab61c1fe,S2A_MSIL2A_20210623T112121_N0300_R037_T30UXC_20210623T142829.SAFE,2021-06-23 11:21:21.024,37,34.449094,DESCENDING,T30UXC,T30UXC_20210623T112121,06,174,2021
21668a1d-0a86-4bc6-bebe-2f4355c5ec74,S2A_MSIL2A_20210620T110621_N0300_R137_T30UXC_20210620T141310.SAFE,2021-06-20 11:06:21.024,137,99.153461,DESCENDING,T30UXC,T30UXC_20210620T110621,06,171,2021
677a832f-5cc3-4b19-926e-e74f9e9f0fb4,S2B_MSIL2A_20210618T112119_N0300_R037_T30UXC_20210618T131221.SAFE,2021-06-18 11:21:19.024,37,95.669812,DESCENDING,T30UXC,T30UXC_20210618T112119,06,169,2021
d1f670d5-7a9a-47bb-8470-aace74a2ebf1,S2B_MSIL2A_20210615T110619_N0300_R137_T30UXC_20210615T130003.SAFE,2021-06-15 11:06:19.024,137,49.531016,ASCENDING,T30UXC,T30UXC_20210615T110619,06,166,2021
84127cbb-45fc-44d7-865a-2e9f91cfa128,S2A_MSIL2A_20210613T112111_N0300_R037_T30UXC_20210613T142629.SAFE,2021-06-13 11:21:11.024,37,1.556024,DESCENDING,T30UXC,T30UXC_20210613T112111,06,164,2021
0a470fbb-f1de-4114-931a-4545064c45d0,S2A_MSIL2A_20210610T110621_N0300_R137_T30UXC_20210610T142349.SAFE,2021-06-10 11:06:21.024,137,74.515517,DESCENDING,T30UXC,T30UXC_20210610T110621,06,161,2021
de18271a-801c-4357-90db-d58f06725fab,S2B_MSIL2A_20210608T112119_N0300_R037_T30UXC_20210608T131325.SAFE,2021-06-08 11:21:19.024,37,12.6263,DESCENDING,T30UXC,T30UXC_20210608T112119,06,159,2021
